Azimuth,Slope,Metric
260.52631578947364,14.210526315789473,4738.807146966734
260.52631578947364,18.421052631578945,4686.106276297988
260.52631578947364,22.63157894736842,4627.759416589566
260.52631578947364,26.842105263157894,4565.1039064099095
260.52631578947364,31.052631578947366,4495.863680721575
260.52631578947364,35.26315789473684,4422.205255749975
260.52631578947364,39.473684210526315,4342.979949427197
260.52631578947364,43.68421052631579,4257.837950526271
260.52631578947364,47.89473684210526,4167.518417721415
260.52631578947364,52.10526315789473,4068.0127755710346
260.52631578947364,56.315789473684205,3963.276999756885
260.52631578947364,60.526315789473685,3857.1095643938593
260.52631578947364,64.73684210526315,3743.8949561594313
260.52631578947364,68.94736842105263,3620.4048869061576
260.52631578947364,73.15789473684211,3490.3810548076826
260.52631578947364,77.36842105263158,3368.5366802061476
260.52631578947364,81.57894736842105,3239.574887304805
260.52631578947364,85.78947368421052,3102.2468366109524
260.52631578947364,90.0,2958.2568938603254
270.0,10.0,4719.40543142914
270.0,14.210526315789473,4644.365037624244
270.0,18.421052631578945,4568.2567858960865
270.0,22.63157894736842,4487.936309132258
270.0,26.842105263157894,4405.6856946380585
270.0,31.052631578947366,4320.713300648323
270.0,35.26315789473684,4234.601616595039
270.0,39.473684210526315,4144.131412838233
270.0,43.68421052631579,4050.5098084997126
270.0,47.89473684210526,3954.117256833801
270.0,52.10526315789473,3853.260142446258
270.0,56.315789473684205,3750.539103396013
270.0,60.526315789473685,3642.06080508833
270.0,64.73684210526315,3526.713111864591
270.0,68.94736842105263,3412.3158232095348
270.0,73.15789473684211,3296.9114156053347
270.0,77.36842105263158,3174.731917491845
270.0,81.57894736842105,3045.3076772993436
270.0,85.78947368421052,2917.962451107236
270.0,90.0,2797.2206156097045
